06 Cantabria;Ocio, recreo y vacaciones;2021M06;.
06 Cantabria;Ocio, recreo y vacaciones;2021M05;.
06 Cantabria;Ocio, recreo y vacaciones;2021M04;.
06 Cantabria;Ocio, recreo y vacaciones;2021M03;.
06 Cantabria;Ocio, recreo y vacaciones;2021M02;.
06 Cantabria;Ocio, recreo y vacaciones;2021M01;.
06 Cantabria;Ocio, recreo y vacaciones;2020M12;.
06 Cantabria;Ocio, recreo y vacaciones;2020M11;.
06 Cantabria;Ocio, recreo y vacaciones;2020M10;.
06 Cantabria;Ocio, recreo y vacaciones;2020M09;.
06 Cantabria;Ocio, recreo y vacaciones;2020M08;2949
06 Cantabria;Ocio, recreo y vacaciones;2020M07;.
06 Cantabria;Ocio, recreo y vacaciones;2020M06;
06 Cantabria;Ocio, recreo y vacaciones;2020M05;
06 Cantabria;Ocio, recreo y vacaciones;2020M04;
06 Cantabria;Ocio, recreo y vacaciones;2020M03;.
06 Cantabria;Ocio, recreo y vacaciones;2020M02;.
06 Cantabria;Ocio, recreo y vacaciones;2020M01;.
06 Cantabria;Ocio, recreo y vacaciones;2019M12;.
06 Cantabria;Ocio, recreo y vacaciones;2019M11;.
06 Cantabria;Ocio, recreo y vacaciones;2019M10;10695
06 Cantabria;Ocio, recreo y vacaciones;2019M09;.
06 Cantabria;Ocio, recreo y vacaciones;2019M08;26692
06 Cantabria;Ocio, recreo y vacaciones;2019M07;12890
06 Cantabria;Ocio, recreo y vacaciones;2019M06;12693
06 Cantabria;Ocio, recreo y vacaciones;2019M05;14067
06 Cantabria;Ocio, recreo y vacaciones;2019M04;.
06 Cantabria;Ocio, recreo y vacaciones;2019M03;.
06 Cantabria;Ocio, recreo y vacaciones;2019M02;.
06 Cantabria;Ocio, recreo y vacaciones;2019M01;.
06 Cantabria;Otros motivos;2022M02;3688
06 Cantabria;Otros motivos;2022M01;3964
06 Cantabria;Otros motivos;2021M12;.
06 Cantabria;Otros motivos;2021M11;.
06 Cantabria;Otros motivos;2021M10;.
06 Cantabria;Otros motivos;2021M09;.
06 Cantabria;Otros motivos;2021M08;1598
06 Cantabria;Otros motivos;2021M07;2190
06 Cantabria;Otros motivos;2021M06;.
06 Cantabria;Otros motivos;2021M05;.
06 Cantabria;Otros motivos;2021M04;.
06 Cantabria;Otros motivos;2021M03;.
06 Cantabria;Otros motivos;2021M02;.
06 Cantabria;Otros motivos;2021M01;.
06 Cantabria;Otros motivos;2020M12;.
06 Cantabria;Otros motivos;2020M11;.
06 Cantabria;Otros motivos;2020M10;.
06 Cantabria;Otros motivos;2020M09;.
06 Cantabria;Otros motivos;2020M08;1929
06 Cantabria;Otros motivos;2020M07;.
06 Cantabria;Otros motivos;2020M06;.
06 Cantabria;Otros motivos;2020M05;
06 Cantabria;Otros motivos;2020M04;
06 Cantabria;Otros motivos;2020M03;.
06 Cantabria;Otros motivos;2020M02;.
06 Cantabria;Otros motivos;2020M01;.
06 Cantabria;Otros motivos;2019M12;.
06 Cantabria;Otros motivos;2019M11;.
06 Cantabria;Otros motivos;2019M10;.
06 Cantabria;Otros motivos;2019M09;.
06 Cantabria;Otros motivos;2019M08;.
06 Cantabria;Otros motivos;2019M07;.
06 Cantabria;Otros motivos;2019M06;.
06 Cantabria;Otros motivos;2019M05;.
06 Cantabria;Otros motivos;2019M04;.
06 Cantabria;Otros motivos;2019M03;.
06 Cantabria;Otros motivos;2019M02;.
06 Cantabria;Otros motivos;2019M01;.
07 Castilla y León;Total de motivos del viaje;2022M02;12763
07 Castilla y León;Total de motivos del viaje;2022M01;20652
07 Castilla y León;Total de motivos del viaje;2021M12;17276
07 Castilla y León;Total de motivos del viaje;2021M11;11078
07 Castilla y León;Total de motivos del viaje;2021M10;17553
07 Castilla y León;Total de motivos del viaje;2021M09;9854
07 Castilla y León;Total de motivos del viaje;2021M08;13435
07 Castilla y León;Total de motivos del viaje;2021M07;12004
07 Castilla y León;Total de motivos del viaje;2021M06;5492
07 Castilla y León;Total de motivos del viaje;2021M05;5271
07 Castilla y León;Total de motivos del viaje;2021M04;1841
07 Castilla y León;Total de motivos del viaje;2021M03;1065
07 Castilla y León;Total de motivos del viaje;2021M02;.
07 Castilla y León;Total de motivos del viaje;2021M01;4784
07 Castilla y León;Total de motivos del viaje;2020M12;4673
07 Castilla y León;Total de motivos del viaje;2020M11;1911
07 Castilla y León;Total de motivos del viaje;2020M10;3663
07 Castilla y León;Total de motivos del viaje;2020M09;3870
07 Castilla y León;Total de motivos del viaje;2020M08;8242
07 Castilla y León;Total de motivos del viaje;2020M07;5516
07 Castilla y León;Total de motivos del viaje;2020M06;.
07 Castilla y León;Total de motivos del viaje;2020M05;
07 Castilla y León;Total de motivos del viaje;2020M04;
07 Castilla y León;Total de motivos del viaje;2020M03;.
07 Castilla y León;Total de motivos del viaje;2020M02;36300
07 Castilla y León;Total de motivos del viaje;2020M01;25056
07 Castilla y León;Total de motivos del viaje;2019M12;17753
07 Castilla y León;Total de motivos del viaje;2019M11;23394
07 Castilla y León;Total de motivos del viaje;2019M10;50658
07 Castilla y León;Total de motivos del viaje;2019M09;35003
07 Castilla y León;Total de motivos del viaje;2019M08;31767
07 Castilla y León;Total de motivos del viaje;2019M07;20268
07 Castilla y León;Total de motivos del viaje;2019M06;36904
07 Castilla y León;Total de motivos del viaje;2019M05;32658
07 Castilla y León;Total de motivos del viaje;2019M04;24302
07 Castilla y León;Total de motivos del viaje;2019M03;35083
07 Castilla y León;Total de motivos del viaje;2019M02;.
07 Castilla y León;Total de motivos del viaje;2019M01;23890
07 Castilla y León;Negocios y otros motivos profesionales;2022M02;.
07 Castilla y León;Negocios y otros motivos profesionales;2022M01;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M12;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M11;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M10;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M09;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M08;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M07;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M06;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M05;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M04;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M03;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M02;.
07 Castilla y León;Negocios y otros motivos profesionales;2021M01;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M12;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M11;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M10;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M09;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M08;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M07;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M06;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M05;
07 Castilla y León;Negocios y otros motivos profesionales;2020M04;
07 Castilla y León;Negocios y otros motivos profesionales;2020M03;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M02;.
07 Castilla y León;Negocios y otros motivos profesionales;2020M01;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M12;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M11;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M10;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M09;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M08;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M07;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M06;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M05;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M04;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M03;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M02;.
07 Castilla y León;Negocios y otros motivos profesionales;2019M01;.
07 Castilla y León;Ocio, recreo y vacaciones;2022M02;.
07 Castilla y León;Ocio, recreo y vacaciones;2022M01;12260
07 Castilla y León;Ocio, recreo y vacaciones;2021M12;.
07 Castilla y León;Ocio, recreo y vacaciones;2021M11;.
07 Castilla y León;Ocio, recreo y vacaciones;2021M10;7614
07 Castilla y León;Ocio, recreo y vacaciones;2021M09;6927
07 Castilla y León;Ocio, recreo y vacaciones;2021M08;9122
07 Castilla y León;Ocio, recreo y vacaciones;2021M07;6082
07 Castilla y León;Ocio, recreo y vacaciones;2021M06;.
07 Castilla y León;Ocio, recreo y vacaciones;2021M05;.
07 Castilla y León;Ocio, recreo y vacaciones;2021M04;.
07 Castilla y León;Ocio, recreo y vacaciones;2021M03;.
07 Castilla y León;Ocio, recreo y vacaciones;2021M02;.
07 Castilla y León;Ocio, recreo y vacaciones;2021M01;.
07 Castilla y León;Ocio, recreo y vacaciones;2020M12;.
07 Castilla y León;Ocio, recreo y vacaciones;2020M11;.
07 Castilla y León;Ocio, recreo y vacaciones;2020M10;1923
07 Castilla y León;Ocio, recreo y vacaciones;2020M09;2402
07 Castilla y León;Ocio, recreo y vacaciones;2020M08;5607
07 Castilla y León;Ocio, recreo y vacaciones;2020M07;2807
07 Castilla y León;Ocio, recreo y vacaciones;2020M06;.
07 Castilla y León;Ocio, recreo y vacaciones;2020M05;
07 Castilla y León;Ocio, recreo y vacaciones;2020M04;
07 Castilla y León;Ocio, recreo y vacaciones;2020M03;.
07 Castilla y León;Ocio, recreo y vacaciones;2020M02;.
07 Castilla y León;Ocio, recreo y vacaciones;2020M01;14551
07 Castilla y León;Ocio, recreo y vacaciones;2019M12;.
07 Castilla y León;Ocio, recreo y vacaciones;2019M11;.
07 Castilla y León;Ocio, recreo y vacaciones;2019M10;35028
07 Castilla y León;Ocio, recreo y vacaciones;2019M09;23600
07 Castilla y León;Ocio, recreo y vacaciones;2019M08;21675
07 Castilla y León;Ocio, recreo y vacaciones;2019M07;.
07 Castilla y León;Ocio, recreo y vacaciones;2019M06;24573
07 Castilla y León;Ocio, recreo y vacaciones;2019M05;24177
07 Castilla y León;Ocio, recreo y vacaciones;2019M04;.
07 Castilla y León;Ocio, recreo y vacaciones;2019M03;.
07 Castilla y León;Ocio, recreo y vacaciones;2019M02;.
07 Castilla y León;Ocio, recreo y vacaciones;2019M01;.
07 Castilla y León;Otros motivos;2022M02;.
07 Castilla y León;Otros motivos;2022M01;6805
07 Castilla y León;Otros motivos;2021M12;.
07 Castilla y León;Otros motivos;2021M11;.
07 Castilla y León;Otros motivos;2021M10;5110
07 Castilla y León;Otros motivos;2021M09;.
07 Castilla y León;Otros motivos;2021M08;3489
07 Castilla y León;Otros motivos;2021M07;.
07 Castilla y León;Otros motivos;2021M06;.
07 Castilla y León;Otros motivos;2021M05;.
07 Castilla y León;Otros motivos;2021M04;.
07 Castilla y León;Otros motivos;2021M03;.
07 Castilla y León;Otros motivos;2021M02;.
07 Castilla y León;Otros motivos;2021M01;2580
07 Castilla y León;Otros motivos;2020M12;.
07 Castilla y León;Otros motivos;2020M11;.
07 Castilla y León;Otros motivos;2020M10;.
07 Castilla y León;Otros motivos;2020M09;.
07 Castilla y León;Otros motivos;2020M08;.
07 Castilla y León;Otros motivos;2020M07;.
07 Castilla y León;Otros motivos;2020M06;.
07 Castilla y León;Otros motivos;2020M05;
07 Castilla y León;Otros motivos;2020M04;
07 Castilla y León;Otros motivos;2020M03;.
07 Castilla y León;Otros motivos;2020M02;.
07 Castilla y León;Otros motivos;2020M01;.
07 Castilla y León;Otros motivos;2019M12;.
07 Castilla y León;Otros motivos;2019M11;.
07 Castilla y León;Otros motivos;2019M10;.
07 Castilla y León;Otros motivos;2019M09;.
07 Castilla y León;Otros motivos;2019M08;.
07 Castilla y León;Otros motivos;2019M07;.
07 Castilla y León;Otros motivos;2019M06;.
07 Castilla y León;Otros motivos;2019M05;.
07 Castilla y León;Otros motivos;2019M04;.
07 Castilla y León;Otros motivos;2019M03;5889
07 Castilla y León;Otros motivos;2019M02;.
07 Castilla y León;Otros motivos;2019M01;.
08 Castilla - La Mancha;Total de motivos del viaje;2022M02;.
08 Castilla - La Mancha;Total de motivos del viaje;2022M01;8970
08 Castilla - La Mancha;Total de motivos del viaje;2021M12;8686
08 Castilla - La Mancha;Total de motivos del viaje;2021M11;.
08 Castilla - La Mancha;Total de motivos del viaje;2021M10;12539
08 Castilla - La Mancha;Total de motivos del viaje;2021M09;11695
08 Castilla - La Mancha;Total de motivos del viaje;2021M08;8702
08 Castilla - La Mancha;Total de motivos del viaje;2021M07;9802
08 Castilla - La Mancha;Total de motivos del viaje;2021M06;4299
08 Castilla - La Mancha;Total de motivos del viaje;2021M05;3209
08 Castilla - La Mancha;Total de motivos del viaje;2021M04;.
08 Castilla - La Mancha;Total de motivos del viaje;2021M03;.
08 Castilla - La Mancha;Total de motivos del viaje;2021M02;.
08 Castilla - La Mancha;Total de motivos del viaje;2021M01;2710
08 Castilla - La Mancha;Total de motivos del viaje;2020M12;.
08 Castilla - La Mancha;Total de motivos del viaje;2020M11;.
08 Castilla - La Mancha;Total de motivos del viaje;2020M10;1552
08 Castilla - La Mancha;Total de motivos del viaje;2020M09;2081
08 Castilla - La Mancha;Total de motivos del viaje;2020M08;4793
08 Castilla - La Mancha;Total de motivos del viaje;2020M07;.
08 Castilla - La Mancha;Total de motivos del viaje;2020M06;.
08 Castilla - La Mancha;Total de motivos del viaje;2020M05;
08 Castilla - La Mancha;Total de motivos del viaje;2020M04;
08 Castilla - La Mancha;Total de motivos del viaje;2020M03;.
08 Castilla - La Mancha;Total de motivos del viaje;2020M02;.
08 Castilla - La Mancha;Total de motivos del viaje;2020M01;15572
08 Castilla - La Mancha;Total de motivos del viaje;2019M12;.
08 Castilla - La Mancha;Total de motivos del viaje;2019M11;.
08 Castilla - La Mancha;Total de motivos del viaje;2019M10;17487
08 Castilla - La Mancha;Total de motivos del viaje;2019M09;12511
08 Castilla - La Mancha;Total de motivos del viaje;2019M08;12457
08 Castilla - La Mancha;Total de motivos del viaje;2019M07;17509
08 Castilla - La Mancha;Total de motivos del viaje;2019M06;14190
08 Castilla - La Mancha;Total de motivos del viaje;2019M05;.
08 Castilla - La Mancha;Total de motivos del viaje;2019M04;13167
08 Castilla - La Mancha;Total de motivos del viaje;2019M03;15353
08 Castilla - La Mancha;Total de motivos del viaje;2019M02;11144
08 Castilla - La Mancha;Total de motivos del viaje;2019M01;14859
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2022M02;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2022M01;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M12;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M11;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M10;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M09;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M08;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M07;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M06;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M05;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M04;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M03;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M02;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2021M01;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M12;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M11;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M10;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M09;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M08;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M07;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M06;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M05;
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M04;
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M03;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M02;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2020M01;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M12;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M11;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M10;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M09;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M08;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M07;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M06;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M05;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M04;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M03;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M02;.
08 Castilla - La Mancha;Negocios y otros motivos profesionales;2019M01;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2022M02;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2022M01;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M12;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M11;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M10;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M09;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M08;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M07;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M06;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M05;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M04;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M03;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M02;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2021M01;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M12;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M11;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M10;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M09;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M08;3194
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M07;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M06;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M05;
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M04;
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M03;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M02;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2020M01;13058
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M12;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M11;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M10;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M09;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M08;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M07;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M06;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M05;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M04;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M03;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M02;.
08 Castilla - La Mancha;Ocio, recreo y vacaciones;2019M01;9986
08 Castilla - La Mancha;Otros motivos;2022M02;.
08 Castilla - La Mancha;Otros motivos;2022M01;.
08 Castilla - La Mancha;Otros motivos;2021M12;.
08 Castilla - La Mancha;Otros motivos;2021M11;.
08 Castilla - La Mancha;Otros motivos;2021M10;.
08 Castilla - La Mancha;Otros motivos;2021M09;.
08 Castilla - La Mancha;Otros motivos;2021M08;.
08 Castilla - La Mancha;Otros motivos;2021M07;.
08 Castilla - La Mancha;Otros motivos;2021M06;.
08 Castilla - La Mancha;Otros motivos;2021M05;.
08 Castilla - La Mancha;Otros motivos;2021M04;.
08 Castilla - La Mancha;Otros motivos;2021M03;.
08 Castilla - La Mancha;Otros motivos;2021M02;.
08 Castilla - La Mancha;Otros motivos;2021M01;.
08 Castilla - La Mancha;Otros motivos;2020M12;.
08 Castilla - La Mancha;Otros motivos;2020M11;.
08 Castilla - La Mancha;Otros motivos;2020M10;.
08 Castilla - La Mancha;Otros motivos;2020M09;.
08 Castilla - La Mancha;Otros motivos;2020M08;.
08 Castilla - La Mancha;Otros motivos;2020M07;.
08 Castilla - La Mancha;Otros motivos;2020M06;.
08 Castilla - La Mancha;Otros motivos;2020M05;
08 Castilla - La Mancha;Otros motivos;2020M04;
08 Castilla - La Mancha;Otros motivos;2020M03;.
08 Castilla - La Mancha;Otros motivos;2020M02;.
08 Castilla - La Mancha;Otros motivos;2020M01;.
08 Castilla - La Mancha;Otros motivos;2019M12;.
08 Castilla - La Mancha;Otros motivos;2019M11;.
08 Castilla - La Mancha;Otros motivos;2019M10;.
08 Castilla - La Mancha;Otros motivos;2019M09;.
08 Castilla - La Mancha;Otros motivos;2019M08;.
08 Castilla - La Mancha;Otros motivos;2019M07;.
08 Castilla - La Mancha;Otros motivos;2019M06;.
08 Castilla - La Mancha;Otros motivos;2019M05;.
08 Castilla - La Mancha;Otros motivos;2019M04;.
08 Castilla - La Mancha;Otros motivos;2019M03;.
08 Castilla - La Mancha;Otros motivos;2019M02;.
08 Castilla - La Mancha;Otros motivos;2019M01;.
09 Cataluña;Total de motivos del viaje;2022M02;387699
09 Cataluña;Total de motivos del viaje;2022M01;293830
09 Cataluña;Total de motivos del viaje;2021M12;351835
09 Cataluña;Total de motivos del viaje;2021M11;392781
09 Cataluña;Total de motivos del viaje;2021M10;546757
09 Cataluña;Total de motivos del viaje;2021M09;558894
09 Cataluña;Total de motivos del viaje;2021M08;622090
09 Cataluña;Total de motivos del viaje;2021M07;447601
09 Cataluña;Total de motivos del viaje;2021M06;211245
09 Cataluña;Total de motivos del viaje;2021M05;88148
09 Cataluña;Total de motivos del viaje;2021M04;41946
09 Cataluña;Total de motivos del viaje;2021M03;28664
09 Cataluña;Total de motivos del viaje;2021M02;21466
09 Cataluña;Total de motivos del viaje;2021M01;30329
09 Cataluña;Total de motivos del viaje;2020M12;27163
09 Cataluña;Total de motivos del viaje;2020M11;21663
09 Cataluña;Total de motivos del viaje;2020M10;54263
09 Cataluña;Total de motivos del viaje;2020M09;76037
09 Cataluña;Total de motivos del viaje;2020M08;116436
09 Cataluña;Total de motivos del viaje;2020M07;159220
09 Cataluña;Total de motivos del viaje;2020M06;8479
09 Cataluña;Total de motivos del viaje;2020M05;
09 Cataluña;Total de motivos del viaje;2020M04;
09 Cataluña;Total de motivos del viaje;2020M03;274820
09 Cataluña;Total de motivos del viaje;2020M02;690027
09 Cataluña;Total de motivos del viaje;2020M01;647030
09 Cataluña;Total de motivos del viaje;2019M12;712609
09 Cataluña;Total de motivos del viaje;2019M11;773064
09 Cataluña;Total de motivos del viaje;2019M10;1234470
09 Cataluña;Total de motivos del viaje;2019M09;1512630
09 Cataluña;Total de motivos del viaje;2019M08;1510841
09 Cataluña;Total de motivos del viaje;2019M07;1611468
09 Cataluña;Total de motivos del viaje;2019M06;1677172
09 Cataluña;Total de motivos del viaje;2019M05;1365932
09 Cataluña;Total de motivos del viaje;2019M04;1196563
09 Cataluña;Total de motivos del viaje;2019M03;970763
09 Cataluña;Total de motivos del viaje;2019M02;769901
09 Cataluña;Total de motivos del viaje;2019M01;708587
09 Cataluña;Negocios y otros motivos profesionales;2022M02;30900
09 Cataluña;Negocios y otros motivos profesionales;2022M01;16799
09 Cataluña;Negocios y otros motivos profesionales;2021M12;31826
09 Cataluña;Negocios y otros motivos profesionales;2021M11;50226
09 Cataluña;Negocios y otros motivos profesionales;2021M10;55079
09 Cataluña;Negocios y otros motivos profesionales;2021M09;50882
09 Cataluña;Negocios y otros motivos profesionales;2021M08;13745
09 Cataluña;Negocios y otros motivos profesionales;2021M07;33753
09 Cataluña;Negocios y otros motivos profesionales;2021M06;36340
09 Cataluña;Negocios y otros motivos profesionales;2021M05;24208
09 Cataluña;Negocios y otros motivos profesionales;2021M04;20137
09 Cataluña;Negocios y otros motivos profesionales;2021M03;15702
09 Cataluña;Negocios y otros motivos profesionales;2021M02;11222
09 Cataluña;Negocios y otros motivos profesionales;2021M01;6351
09 Cataluña;Negocios y otros motivos profesionales;2020M12;8155
09 Cataluña;Negocios y otros motivos profesionales;2020M11;7187
09 Cataluña;Negocios y otros motivos profesionales;2020M10;8382
09 Cataluña;Negocios y otros motivos profesionales;2020M09;10495
09 Cataluña;Negocios y otros motivos profesionales;2020M08;8439
09 Cataluña;Negocios y otros motivos profesionales;2020M07;11717
09 Cataluña;Negocios y otros motivos profesionales;2020M06;.
09 Cataluña;Negocios y otros motivos profesionales;2020M05;
09 Cataluña;Negocios y otros motivos profesionales;2020M04;
09 Cataluña;Negocios y otros motivos profesionales;2020M03;27620
09 Cataluña;Negocios y otros motivos profesionales;2020M02;79417
09 Cataluña;Negocios y otros motivos profesionales;2020M01;88159
09 Cataluña;Negocios y otros motivos profesionales;2019M12;69733
09 Cataluña;Negocios y otros motivos profesionales;2019M11;136657
09 Cataluña;Negocios y otros motivos profesionales;2019M10;140247
09 Cataluña;Negocios y otros motivos profesionales;2019M09;138907
09 Cataluña;Negocios y otros motivos profesionales;2019M08;42458
09 Cataluña;Negocios y otros motivos profesionales;2019M07;102808
09 Cataluña;Negocios y otros motivos profesionales;2019M06;231115
09 Cataluña;Negocios y otros motivos profesionales;2019M05;168357
09 Cataluña;Negocios y otros motivos profesionales;2019M04;102545
09 Cataluña;Negocios y otros motivos profesionales;2019M03;132998
09 Cataluña;Negocios y otros motivos profesionales;2019M02;95553
09 Cataluña;Negocios y otros motivos profesionales;2019M01;76393
09 Cataluña;Ocio, recreo y vacaciones;2022M02;325949
09 Cataluña;Ocio, recreo y vacaciones;2022M01;239997
09 Cataluña;Ocio, recreo y vacaciones;2021M12;292635
09 Cataluña;Ocio, recreo y vacaciones;2021M11;315860
09 Cataluña;Ocio, recreo y vacaciones;2021M10;456065
09 Cataluña;Ocio, recreo y vacaciones;2021M09;483428
09 Cataluña;Ocio, recreo y vacaciones;2021M08;599786
09 Cataluña;Ocio, recreo y vacaciones;2021M07;397351
09 Cataluña;Ocio, recreo y vacaciones;2021M06;157501
09 Cataluña;Ocio, recreo y vacaciones;2021M05;46206
09 Cataluña;Ocio, recreo y vacaciones;2021M04;13010
09 Cataluña;Ocio, recreo y vacaciones;2021M03;7656
09 Cataluña;Ocio, recreo y vacaciones;2021M02;7053
09 Cataluña;Ocio, recreo y vacaciones;2021M01;18429
09 Cataluña;Ocio, recreo y vacaciones;2020M12;8467
09 Cataluña;Ocio, recreo y vacaciones;2020M11;10645
09 Cataluña;Ocio, recreo y vacaciones;2020M10;41220
09 Cataluña;Ocio, recreo y vacaciones;2020M09;61147
09 Cataluña;Ocio, recreo y vacaciones;2020M08;103396
09 Cataluña;Ocio, recreo y vacaciones;2020M07;141780
09 Cataluña;Ocio, recreo y vacaciones;2020M06;6438
09 Cataluña;Ocio, recreo y vacaciones;2020M05;
09 Cataluña;Ocio, recreo y vacaciones;2020M04;
09 Cataluña;Ocio, recreo y vacaciones;2020M03;230942
09 Cataluña;Ocio, recreo y vacaciones;2020M02;571883
09 Cataluña;Ocio, recreo y vacaciones;2020M01;525906
09 Cataluña;Ocio, recreo y vacaciones;2019M12;593304
09 Cataluña;Ocio, recreo y vacaciones;2019M11;599285
